geo;time;excel time;lon;lat;alt;provider;accuracy;course;speed;distance
4;18:45:22.115;42486.781506;0.02375966666666668;-0.08608911111111112;0.05910922222222222;0.46774885
4;18:45:22.221;42486.781507;0.010356333333333339;-0.08806488888888889;0.04129211111111111;0.3991228
4;18:45:22.327;42486.781508;0.02198722222222223;-0.07682822222222223;0.05514377777777779;0.18135326
4;18:45:22.430;42486.78151;0.08792799999999999;-0.10446988888888889;-0.03528655555555555;0.50250274
4;18:45:22.531;42486.781511;0.06284577777777778;-0.09240633333333331;-0.11329033333333334;0.3219006
4;18:45:22.632;42486.781512;0.06280899999999999;-0.05794322222222222;-0.10618555555555556;0.24179329
4;18:45:22.733;42486.781513;0.016896222222222215;-0.07669655555555556;-0.11688333333333333;0.28596154
4;18:45:22.840;42486.781514;0.006633111111111114;-0.06689122222222221;-0.13049277777777776;0.311798
4;18:45:22.941;42486.781516;-0.019599222222222226;-0.076938;-0.10519844444444444;0.3991641
4;18:45:23.044;42486.781517;0.03041744444444445;-0.07817799999999998;-0.150686;0.2004495
4;18:45:23.147;42486.781518;0.05786755555555555;-0.06465655555555555;-0.15840055555555554;0.2932627
4;18:45:23.248;42486.781519;0.014215222222222225;-0.078466;-0.16914777777777779;0.123203084
4;18:45:23.354;42486.78152;0.006054999999999997;-0.07435866666666667;-0.1492772222222222;0.24361034
4;18:45:23.456;42486.781521;-0.010308222222222224;-0.06162166666666666;-0.10124344444444444;0.30631682
4;18:45:23.571;42486.781523;-0.005156666666666665;-0.056503222222222226;-0.11769733333333332;0.304171
4;18:45:23.677;42486.781524;0.026280333333333336;-0.05840211111111112;-0.16565044444444446;0.3230387
4;18:45:23.786;42486.781525;0.042640222222222225;-0.04446477777777778;-0.16541333333333333;0.1482228
4;18:45:23.887;42486.781526;0.02280288888888889;-0.026674777777777776;-0.15569144444444447;0.19787621
4;18:45:23.988;42486.781528;0.014940222222222225;-0.038039111111111114;-0.14638566666666666;0.32997727
4;18:45:24.090;42486.781529;-0.011307666666666667;-0.0447658888888889;-0.1271538888888889;0.26098275
4;18:45:24.193;42486.78153;0.014124111111111112;-0.021193666666666663;-0.11206633333333332;0.15162124
4;18:45:24.300;42486.781531;0.0022111111111111103;-0.005805777777777779;-0.10458433333333333;0.06024948
4;18:45:24.401;42486.781532;0.01246211111111111;-0.013962000000000002;-0.10215555555555557;0.19668503
4;18:45:24.502;42486.781534;-0.009897222222222224;-0.01949277777777778;-0.07095666666666667;0.1344061
4;18:45:24.604;42486.781535;-0.019054444444444443;-0.033008777777777776;-0.054079555555555554;0.12288613
4;18:45:24.710;42486.781536;-0.025853222222222225;-0.03784055555555555;-0.065267;0.054571055
4;18:45:24.814;42486.781537;-0.056564111111111114;-0.011218666666666667;-0.040364333333333335;0.15902516
4;18:45:24.915;42486.781538;-0.06965255555555555;0.004400666666666668;-0.03900833333333334;0.2044627
4;18:45:25.020;42486.78154;-0.038572555555555554;0.016241999999999996;-0.012590000000000002;0.13557655
4;18:45:25.121;42486.781541;-0.039158111111111095;0.0028183333333333346;-0.013307111111111112;0.19509485
4;18:45:25.222;42486.781542;-0.028021888888888884;-0.00852877777777778;-0.032268888888888896;0.44556704
4;18:45:25.327;42486.781543;-0.014047777777777782;0.011213777777777777;-0.03927888888888889;0.16819334
4;18:45:25.429;42486.781544;-0.000174666666666664;0.03770044444444444;-0.0329998888888889;0.24875692
4;18:45:25.534;42486.781546;0.0036320000000000002;0.02055411111111112;-0.01391066666666667;0.15533835
4;18:45:25.640;42486.781547;-0.031114;0.010721777777777781;-0.01331055555555556;0.18696524
4;18:45:25.742;42486.781548;-0.022680555555555554;0.006870444444444441;-0.012095444444444445;0.08771545
4;18:45:25.847;42486.781549;0.003425444444444444;-0.003241000000000001;0.004085444444444441;0.15432757
4;18:45:25.952;42486.78155;-0.010002222222222225;-0.016398999999999997;-0.005386888888888897;0.25193053
4;18:45:26.056;42486.781552;0.03297677777777778;-0.033390111111111107;-0.04098977777777778;0.32745382
4;18:45:26.157;42486.781553;-0.0021494444444444417;-0.029806111111111113;-0.02165211111111111;0.38024202
4;18:45:26.264;42486.781554;-0.010413999999999986;-0.029097111111111112;-0.014247666666666665;0.23509361
4;18:45:26.370;42486.781555;0.032310777777777785;-0.05527922222222222;-0.04142277777777778;0.10438391
4;18:45:26.474;42486.781556;0.013735666666666674;-0.015025666666666675;-0.03744666666666666;0.6708636
4;18:45:26.580;42486.781558;0.05215622222222223;-0.0031631111111111096;0.02305322222222221;0.27400002
4;18:45:26.684;42486.781559;0.12285466666666668;-0.047950333333333345;-0.015492111111111111;0.12895736
4;18:45:26.797;42486.78156;0.10878944444444445;-0.05702611111111111;0.010974666666666667;0.41675413
4;18:45:26.900;42486.781561;0.10798300000000001;-0.0451041111111111;0.003405666666666664;0.22641113
4;18:45:27.006;42486.781563;0.07058000000000002;-0.020048555555555556;0.07455877777777778;0.37352645
4;18:45:27.110;42486.781564;0.00582477777777779;0.0017774444444444456;0.1193551111111111;0.4593354
4;18:45:27.214;42486.781565;0.05991199999999999;-0.023990222222222222;0.09079355555555554;0.27903587
4;18:45:27.317;42486.781566;0.009739333333333343;-0.03054622222222222;0.11643188888888889;0.08469947
4;18:45:27.428;42486.781567;0.018661;-0.05210133333333333;0.07564755555555554;0.26479805
4;18:45:27.543;42486.781569;0.013657555555555553;-0.05802199999999999;0.03443366666666667;0.95856875
4;18:45:27.644;42486.78157;-0.04889788888888889;-0.013192444444444442;0.09018855555555555;0.497357
4;18:45:27.750;42486.781571;-0.0011047777777777818;-0.02303777777777778;0.0810617777777778;0.19074066
4;18:45:27.855;42486.781572;-0.050505666666666685;-0.015147111111111103;0.12309511111111113;0.28130767
4;18:45:27.958;42486.781574;0.019851000000000014;-0.05161922222222222;0.03273344444444445;0.05399074
4;18:45:28.064;42486.781575;0.08717055555555556;-0.05779877777777777;0.007733555555555555;0.45018774
4;18:45:28.169;42486.781576;0.04585733333333333;-0.03342788888888888;0.075113;0.58664125
4;18:45:28.272;42486.781577;0.06651322222222222;-0.06567944444444446;0.11991888888888888;0.5476404
4;18:45:28.377;42486.781578;0.05834555555555555;-0.060714;0.174051;1.0243374
4;18:45:28.478;42486.78158;0.10495944444444445;-0.07326344444444445;0.17744244444444443;0.32380548
4;18:45:28.583;42486.781581;0.04191544444444446;-0.052763333333333336;0.15097455555555556;0.44702348
4;18:45:28.684;42486.781582;0.005755555555555573;-0.034468111111111116;0.2045078888888889;0.59870857
4;18:45:28.787;42486.781583;0.05182766666666669;-0.04650466666666666;0.21268600000000001;0.27481994
4;18:45:28.890;42486.781584;-0.06738699999999999;0.018110444444444443;0.3270358888888889;0.48474115
4;18:45:28.994;42486.781586;-0.09440077777777778;0.025861666666666675;0.3127537777777778;0.84526503
4;18:45:29.096;42486.781587;-0.1030641111111111;0.016169111111111113;0.2990802222222222;0.6791392
4;18:45:29.198;42486.781588;-0.06165477777777776;0.045187000000000005;0.2735896666666667;0.44537175
4;18:45:29.306;42486.781589;-0.07817444444444444;0.050841;0.2629665555555556;0.5880901
4;18:45:29.407;42486.78159;-0.12565199999999999;0.05265155555555554;0.3113135555555556;0.5149932
4;18:45:29.512;42486.781592;0.009291555555555565;-0.01748555555555556;0.3131512222222223;0.31235397
4;18:45:29.617;42486.781593;-0.03673722222222223;-0.007219222222222221;0.2543222222222222;0.50496936
4;18:45:29.718;42486.781594;-0.012157666666666666;-0.005937222222222223;0.23585388888888892;0.3289696
4;18:45:29.819;42486.781595;0.0039082222222222174;-0.021888222222222222;0.24058066666666664;0.47638115
4;18:45:29.923;42486.781596;0.09162733333333334;-0.04703399999999999;0.2931622222222222;0.5531347
4;18:45:30.025;42486.781598;0.1358221111111111;-0.05015577777777777;0.28694677777777783;0.24914454
4;18:45:30.126;42486.781599;0.0893592222222222;-0.0016323333333333283;0.32869366666666666;0.3770053
4;18:45:30.227;42486.7816;0.15414577777777777;0.018629888888888887;0.3441463333333334;0.52143645
4;18:45:30.332;42486.781601;0.1631538888888889;0.04946322222222223;0.3351667777777778;0.62378603
4;18:45:30.435;42486.781602;0.10229755555555557;0.068048;0.3672265555555556;0.4696818
4;18:45:30.537;42486.781603;0.10473933333333332;0.05509699999999999;0.39908988888888897;0.6051248
4;18:45:30.638;42486.781605;0.12801444444444446;0.032994333333333334;0.4004557777777779;0.44147256
4;18:45:30.739;42486.781606;0.12607555555555555;0.027121888888888883;0.3977885555555556;0.42089072
4;18:45:30.846;42486.781607;0.08731111111111112;0.044754666666666665;0.39338944444444446;0.4508015
4;18:45:30.947;42486.781608;0.013784555555555553;0.05578288888888889;0.39971933333333337;0.44102722
4;18:45:31.052;42486.781609;-0.019856222222222226;0.037461888888888885;0.39581655555555556;0.57107705
4;18:45:31.154;42486.781611;-0.021674888888888886;0.0005526666666666673;0.3998618888888889;0.4988567
4;18:45:31.256;42486.781612;-0.035116;-0.019902222222222224;0.3827566666666667;0.5103587
4;18:45:31.360;42486.781613;-0.024671555555555558;0.00233688888888889;0.37361222222222223;0.41749492
4;18:45:31.465;42486.781614;0.012546444444444443;0.01759177777777778;0.37381477777777783;0.5910956
4;18:45:31.566;42486.781615;-0.017625888888888892;0.03129855555555556;0.387134888888889;0.42578045
4;18:45:31.667;42486.781617;0.009187888888888884;0.02337077777777778;0.3786315555555556;0.22539964
4;18:45:31.768;42486.781618;0.023504666666666667;0.012902111111111109;0.3439861111111112;0.36837208
4;18:45:31.874;42486.781619;0.055749;0.001468000000000001;0.3415230000000001;0.4471465
4;18:45:31.979;42486.78162;0.10965466666666666;0.011960222222222225;0.3058654444444444;0.45426425
4;18:45:32.080;42486.781621;0.08909255555555556;0.05616144444444444;0.3081026666666667;0.39332554
4;18:45:32.181;42486.781622;0.07464433333333334;0.07417677777777779;0.31633155555555553;0.20655751
4;18:45:32.286;42486.781624;0.06476144444444445;0.059054;0.3026788888888889;0.29505762
4;18:45:32.387;42486.781625;0.03571244444444444;0.03852188888888888;0.28511522222222224;0.3367655
4;18:45:32.488;42486.781626;0.011904444444444441;0.04067144444444444;0.2695187777777777;0.43207523
4;18:45:32.594;42486.781627;-0.009877222222222228;0.04788733333333333;0.2346804444444444;0.34967127
4;18:45:32.697;42486.781628;-0.014702888888888885;0.037169444444444436;0.1925821111111111;0.24258193
4;18:45:32.800;42486.78163;-0.017381555555555556;0.05430044444444444;0.18456555555555554;0.27745628
4;18:45:32.901;42486.781631;0.0020399999999999984;0.0315891111111111;0.18034799999999998;0.27149585
4;18:45:33.005;42486.781632;-0.010442888888888882;-0.018454333333333333;0.17753966666666665;0.15716551
4;18:45:33.112;42486.781633;-0.002527111111111109;-0.07758566666666666;0.18937766666666667;0.22054705
4;18:45:33.214;42486.781634;-0.017934999999999996;-0.05725388888888889;0.18935755555555553;0.24428877
4;18:45:33.315;42486.781636;-0.03529222222222223;-0.015785555555555546;0.22987255555555552;0.40922487
4;18:45:33.419;42486.781637;-0.04725100000000001;-0.033056888888888886;0.19063255555555556;0.35290793
4;18:45:33.520;42486.781638;-0.03810422222222223;-0.061309444444444444;0.15362699999999999;0.5754624
4;18:45:33.626;42486.781639;-0.07505111111111111;-0.07175844444444444;0.19415;0.35003144
4;18:45:33.728;42486.78164;-0.04299577777777777;-0.10776888888888887;0.15338299999999996;0.72900826
4;18:45:33.829;42486.781642;-0.089507;-0.098907;0.15425422222222218;0.23792647
4;18:45:33.933;42486.781643;-0.049439444444444446;-0.07089377777777778;0.13799155555555553;0.34978423
4;18:45:34.034;42486.781644;-0.07771133333333334;-0.009280888888888887;0.12003222222222222;0.3960543
4;18:45:34.139;42486.781645;-0.05148777777777777;-0.031263000000000006;0.0972298888888889;0.38626805
4;18:45:34.240;42486.781646;-0.021482111111111108;-0.03521922222222222;0.036067999999999996;0.17705932
4;18:45:34.341;42486.781647;-0.028808;-0.022404777777777787;-0.002025777777777781;0.37118325
4;18:45:34.442;42486.781649;-0.019439444444444443;-0.026736333333333338;-0.015550666666666676;0.42652315
4;18:45:34.547;42486.78165;-0.00703977777777778;-0.01770088888888889;-0.013098444444444447;0.052782573
4;18:45:34.649;42486.781651;-0.051722444444444446;0.007731222222222219;0.021590333333333326;0.2714056
4;18:45:34.754;42486.781652;-0.05065544444444445;-0.014015555555555559;0.022240888888888886;0.4742668
4;18:45:34.855;42486.781653;-0.091861;-0.026149555555555554;0.014219222222222225;0.46654153
4;18:45:34.967;42486.781655;-0.053214777777777784;-0.03902888888888889;-0.013331333333333339;0.29340246
4;18:45:35.071;42486.781656;-0.04662755555555556;-0.03794566666666666;-0.040551555555555556;0.20235859
4;18:45:35.177;42486.781657;-0.049412000000000005;-0.07725344444444446;-0.010652000000000002;0.2150837
4;18:45:35.282;42486.781658;-0.006362444444444448;-0.04695544444444446;0.032707555555555566;0.1002846
4;18:45:35.383;42486.78166;-0.029048888888888885;-0.040376888888888886;0.07874322222222224;0.044564564
4;18:45:35.484;42486.781661;-0.0027041111111111077;-0.035671;0.05337877777777778;0.23806302
4;18:45:35.585;42486.781662;0.0038982222222222265;-0.03848522222222222;0.03639922222222222;0.3414806
4;18:45:35.687;42486.781663;0.016950777777777776;-0.026670666666666665;0.0007784444444444458;0.2843853
4;18:45:35.791;42486.781664;0.017736666666666664;-0.03572744444444445;-0.013438555555555553;0.2729762
4;18:45:35.892;42486.781665;0.022027444444444447;-0.039344555555555556;0.0013207777777777788;0.098904
4;18:45:35.997;42486.781667;0.008484333333333335;-0.04620377777777778;0.03584433333333333;0.060564015
4;18:45:36.098;42486.781668;0.03811111111111111;-0.039925666666666665;-0.014572222222222228;0.17917868
4;18:45:36.199;42486.781669;-0.03276333333333333;-0.04291822222222222;-0.0005465555555555548;0.13137351
4;18:45:36.303;42486.78167;-0.011172444444444448;-0.018189222222222225;-0.0071770000000000046;0.14345035
4;18:45:36.409;42486.781671;-0.021025222222222223;-0.016896999999999995;0.01663622222222222;0.13597794
4;18:45:36.510;42486.781673;-0.021774666666666664;-0.007027888888888889;0.037342;0.2809751
4;18:45:36.611;42486.781674;-0.007505222222222222;-0.013747888888888886;0.06744944444444444;0.49062613
4;18:45:36.712;42486.781675;-0.013308333333333332;0.0009411111111111126;0.06964977777777777;0.03674235
4;18:45:36.813;42486.781676;-0.04845766666666667;0.0007881111111111121;0.06583999999999998;0.19712178
4;18:45:36.915;42486.781677;-0.03292622222222222;0.00945477777777778;0.05175666666666667;0.2217972
4;18:45:37.019;42486.781678;-0.06836022222222221;-0.009936000000000002;0.050406666666666655;0.26065493
4;18:45:37.120;42486.78168;0.0016799999999999964;-0.03502566666666667;0.013013888888888889;0.09126883
4;18:45:37.221;42486.781681;-0.03748077777777778;-0.038639555555555566;0.036787555555555546;0.26493964
4;18:45:37.327;42486.781682;-0.04203411111111111;-0.027678444444444446;0.002045777777777776;0.10685036
4;18:45:37.428;42486.781683;-0.04974611111111111;-0.032363888888888886;0.000434444444444441;0.25773242
4;18:45:37.533;42486.781684;-0.04845711111111112;-0.03668933333333334;-0.018057444444444445;0.31056884
4;18:45:37.634;42486.781686;-0.03184844444444444;-0.043015222222222226;-0.007875777777777784;0.38167393
4;18:45:37.738;42486.781687;-0.001266666666666672;-0.04539766666666667;-0.04466733333333333;0.15333623
4;18:45:37.845;42486.781688;-0.0030899999999999986;-0.03588766666666667;-0.037053888888888886;0.22979991
4;18:45:37.947;42486.781689;-0.038718999999999996;-0.004765444444444445;-0.009981555555555558;0.26483393
4;18:45:38.053;42486.78169;-0.02420633333333333;-0.014232333333333335;0.005787777777777779;0.10138047
4;18:45:38.155;42486.781692;-0.002847222222222223;-0.015755444444444447;-0.023909777777777783;0.2416009
4;18:45:38.262;42486.781693;0.004835000000000004;-0.025059333333333336;0.005473666666666667;0.112049095
4;18:45:38.364;42486.781694;0.035278333333333335;-0.03948433333333333;-0.026301;0.4107615
4;18:45:38.465;42486.781695;0.021956666666666666;-0.026486;-0.03202055555555556;0.35554326
4;18:45:38.570;42486.781696;-0.01660733333333333;-0.023103444444444444;-0.026436333333333333;0.16427113
4;18:45:38.672;42486.781698;0.03513566666666667;-0.03166822222222222;0.005621222222222222;0.14389579
4;18:45:38.777;42486.781699;0.016416222222222224;-0.03238177777777778;0.031733;0.19765879
4;18:45:38.882;42486.7817;0.06349388888888889;-0.04137166666666667;0.0027881111111111114;0.14796284
4;18:45:38.983;42486.781701;0.05337111111111111;-0.040061;0.007867333333333329;0.30780837
4;18:45:39.085;42486.781702;0.06124922222222221;-0.039099444444444444;0.006762888888888892;0.5048772
4;18:45:39.190;42486.781704;0.053487;-0.03481366666666666;0.018248777777777777;0.2865554
4;18:45:39.291;42486.781705;0.03809377777777778;-0.025285777777777782;0.02846655555555555;0.1574611
4;18:45:39.396;42486.781706;0.03278377777777777;-0.025860333333333336;0.04434866666666667;0.25904825
4;18:45:39.497;42486.781707;0.027667888888888895;-0.012726333333333338;0.054814555555555554;0.11572382
4;18:45:39.598;42486.781708;-0.007948222222222225;-0.012232111111111112;0.01575455555555555;0.2502359
4;18:45:39.702;42486.78171;-0.0029939999999999975;-0.03287077777777778;-0.0011910000000000007;0.0143527
4;18:45:39.803;42486.781711;0.02224066666666667;-0.04270855555555556;-0.01569077777777778;0.07459893
4;18:45:39.904;42486.781712;-0.011158555555555555;-0.025587333333333337;0.005987111111111106;0.4060776
4;18:45:40.011;42486.781713;0.007841;-0.022476111111111113;0.017416777777777778;0.36035678
4;18:45:40.117;42486.781714;0.02316588888888889;-0.025070777777777775;-0.02201777777777778;0.17217433
4;18:45:40.222;42486.781716;0.037504111111111106;-0.036103;-0.016177222222222218;0.39764935
4;18:45:40.323;42486.781717;0.03932188888888889;-0.037970333333333335;-0.03089311111111111;0.1607638
4;18:45:40.424;42486.781718;0.06361077777777777;-0.03557977777777779;-0.058909;0.10290287
4;18:45:40.529;42486.781719;0.05553877777777778;-0.018779777777777777;-0.03451311111111111;0.13665284
4;18:45:40.630;42486.78172;0.041132444444444444;-0.015293444444444443;-0.033693;0.17435022
4;18:45:40.736;42486.781721;0.027804444444444448;-0.004265333333333332;-0.012255111111111112;0.122335605
4;18:45:40.837;42486.781723;0.051418111111111116;-0.01560344444444444;-0.02916077777777777;0.17392528
4;18:45:40.938;42486.781724;0.05174288888888889;-0.010943999999999997;-0.04127588888888888;0.14079063
4;18:45:41.039;42486.781725;0.045433666666666664;-0.009050666666666667;-0.036789555555555555;0.22859134
4;18:45:41.144;42486.781726;0.025962333333333327;-0.003437888888888889;-0.024707888888888883;0.16791366
4;18:45:41.250;42486.781727;0.034373111111111104;0.005570999999999998;-0.02626344444444444;0.15096357
4;18:45:41.355;42486.781729;0.03473555555555555;-0.01754811111111111;-0.035243222222222224;0.14996333
4;18:45:41.462;42486.78173;-0.01970211111111111;-0.025236777777777775;-0.027700555555555558;0.07833901
4;18:45:41.566;42486.781731;0.04379988888888889;-0.040110999999999994;-0.051171888888888885;0.16734694
4;18:45:41.672;42486.781732;0.04898522222222222;-0.06530677777777777;-0.053054;0.19122238
4;18:45:41.774;42486.781733;0.030466;-0.06286933333333333;-0.05675233333333332;0.18220317
4;18:45:41.879;42486.781735;0.02090588888888889;-0.06967311111111113;-0.027102111111111115;0.39112785
4;18:45:41.984;42486.781736;-0.00971877777777778;-0.055331777777777785;0.016731444444444445;0.4680865
4;18:45:42.090;42486.781737;-0.019244222222222225;-0.05074511111111111;0.027124000000000002;0.31164244
4;18:45:42.191;42486.781738;0.009873444444444447;-0.06462566666666666;0.019364444444444448;0.07372245
4;18:45:42.295;42486.78174;0.00036855555555555714;-0.06099788888888889;0.031695888888888885;0.17223822
4;18:45:42.400;42486.781741;0.056629111111111116;-0.06631877777777778;0.024634000000000003;0.432044
4;18:45:42.504;42486.781742;-0.011911999999999997;-0.036226555555555554;0.041517222222222226;0.27730668
4;18:45:42.614;42486.781743;-0.02976355555555555;-0.006458111111111112;0.08855322222222223;0.45548874
4;18:45:42.715;42486.781744;0.00020266666666667198;-0.004476222222222223;0.10567544444444442;0.20038714
4;18:45:42.817;42486.781746;0.003804888888888894;-0.003835222222222223;0.06756444444444444;0.15237126
4;18:45:42.919;42486.781747;0.027772777777777785;-0.021979666666666668;0.02350611111111112;0.22974116
4;18:45:43.026;42486.781748;0.04666966666666667;-0.030532666666666666;-0.01942244444444444;0.31943387
