geo;time;excel time;lon;lat;alt;provider;accuracy;course;speed;distance
1;16:43:26.753;42029.696837;1.313733;-0.448501;9.517726333333336;9.582882;204
1;16:43:26.872;42029.696839;1.3018675555555554;-0.4064373333333334;9.498935333333334;9.177961;204
1;16:43:26.975;42029.69684;1.224063111111111;-0.3460612222222223;9.581175222222221;9.520806;204
1;16:43:27.092;42029.696841;1.208202888888889;-0.3565775555555556;9.551396444444444;9.6242695;204
1;16:43:27.195;42029.696843;1.231763777777778;-0.37823822222222225;9.495419666666667;9.756666;204
1;16:43:27.311;42029.696844;1.2329785555555555;-0.38283944444444445;9.530491888888887;9.750012;204
1;16:43:27.437;42029.696845;1.1850333333333334;-0.42059377777777773;9.609456666666667;10.096028;204
1;16:43:27.550;42029.696847;1.1941858888888888;-0.39767800000000003;9.628882888888889;9.2147255;204
1;16:43:27.670;42029.696848;1.1957565555555554;-0.41066600000000003;9.591874777777775;9.587802;204
1;16:43:27.771;42029.696849;1.1992535555555552;-0.4096363333333334;9.604756777777778;9.89847;204
1;16:43:27.872;42029.69685;1.1849309999999997;-0.4080467777777778;9.569221777777777;9.837086;204
1;16:43:27.973;42029.696852;1.1692315555555552;-0.45406555555555556;9.492198888888888;9.69886;204
1;16:43:28.094;42029.696853;1.1135799999999998;-0.46003422222222223;9.540994111111111;9.301424;204
1;16:43:28.214;42029.696854;1.0617454444444445;-0.44812944444444447;9.562050333333335;9.874147;204
1;16:43:28.333;42029.696856;1.0306933333333335;-0.4403094444444444;9.528955555555557;9.418624;204
1;16:43:28.453;42029.696857;1.0847024444444444;-0.37155622222222223;9.463747111111111;9.394354;204
1;16:43:28.571;42029.696858;1.0961334444444444;-0.385362;9.466046777777775;9.587155;204
1;16:43:28.679;42029.69686;1.1840697777777778;-0.349489;9.48013488888889;9.71375;204
1;16:43:28.792;42029.696861;1.314737777777778;-0.336254;9.409522222222222;9.5633335;204
1;16:43:28.893;42029.696862;1.4672201111111112;-0.40835933333333335;9.402202777777779;9.302976;204
1;16:43:29.014;42029.696864;1.6302131111111113;-0.47496377777777776;9.377716888888889;9.74047;204
1;16:43:29.134;42029.696865;1.773941777777778;-0.5332431111111111;9.333720000000001;9.536615;204
1;16:43:29.235;42029.696866;1.926608666666667;-0.5508637777777778;9.276796666666668;9.41574;204
1;16:43:29.351;42029.696867;2.049872555555556;-0.5935236666666668;9.238342222222222;9.623152;204
1;16:43:29.649;42029.696871;2.119495333333334;-0.6782257777777779;9.235946444444444;9.448026;204
1;16:43:29.769;42029.696872;2.1828863333333337;-0.7291366666666668;9.186069;9.448026;204
1;16:43:29.874;42029.696874;2.225684;-0.7965086666666668;9.162582444444446;9.448026;204
1;16:43:29.990;42029.696875;2.2519541111111114;-0.8428382222222224;9.157011222222224;9.448026;204
1;16:43:30.114;42029.696876;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:30.221;42029.696878;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:30.329;42029.696879;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:30.448;42029.69688;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:30.549;42029.696881;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:30.651;42029.696883;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:30.768;42029.696884;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:30.890;42029.696885;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:30.993;42029.696886;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:31.110;42029.696888;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:31.211;42029.696889;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:31.336;42029.69689;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:31.450;42029.696892;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:31.570;42029.696893;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:31.693;42029.696895;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:31.811;42029.696896;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:31.914;42029.696897;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:32.033;42029.696899;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:32.134;42029.6969;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:32.251;42029.696901;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:32.379;42029.696903;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:32.490;42029.696904;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:32.592;42029.696905;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:32.713;42029.696906;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:32.837;42029.696908;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:32.952;42029.696909;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:33.071;42029.696911;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:33.173;42029.696912;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:33.294;42029.696913;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:33.411;42029.696914;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:33.531;42029.696916;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:33.653;42029.696917;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:33.755;42029.696918;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:33.883;42029.69692;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:33.993;42029.696921;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:34.124;42029.696923;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:34.231;42029.696924;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:34.333;42029.696925;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:34.457;42029.696927;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:34.572;42029.696928;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:34.674;42029.696929;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:34.775;42029.69693;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:34.894;42029.696932;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:34.999;42029.696933;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:35.120;42029.696934;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:35.238;42029.696936;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:35.353;42029.696937;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:35.473;42029.696938;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:35.592;42029.69694;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:35.694;42029.696941;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:35.814;42029.696942;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:35.915;42029.696943;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:36.034;42029.696945;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:36.152;42029.696946;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:36.255;42029.696947;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:36.373;42029.696949;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:36.492;42029.69695;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:36.595;42029.696951;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:36.718;42029.696953;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:36.833;42029.696954;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:36.954;42029.696955;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:37.056;42029.696957;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:37.181;42029.696958;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:37.307;42029.69696;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:37.413;42029.696961;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:37.533;42029.696962;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:37.634;42029.696963;2.2500940000000003;-0.8318820000000001;9.138394;9.448026;204
1;16:43:37.753;42029.696965;2.0508417777777783;-0.737255888888889;9.225910555555556;9.448026;204
1;16:43:37.854;42029.696966;1.8130774444444446;-0.7260636666666668;9.265327333333333;9.448026;204
1;16:43:37.973;42029.696967;1.6558397777777778;-0.7352845555555556;9.235065333333331;9.448026;204
1;16:43:38.074;42029.696968;1.5779516666666666;-0.6602097777777778;9.220953444444444;9.448026;204
1;16:43:38.275;42029.696971;1.3369704444444444;-0.6448714444444444;9.367107999999998;9.936569;204
1;16:43:38.388;42029.696972;1.0337834444444445;-0.7160091111111111;9.494091333333333;9.521897;204
1;16:43:38.490;42029.696973;0.801526111111111;-0.6422693333333334;9.594966666666668;8.952136;204
1;16:43:38.591;42029.696974;0.49923755555555555;-0.6180104444444444;9.654493222222222;9.1449;204
1;16:43:38.711;42029.696976;0.27027011111111116;-0.6054544444444445;9.75015611111111;10.477101;205
1;16:43:38.814;42029.696977;0.151855;-0.6023561111111112;9.673518111111111;10.397123;205
1;16:43:38.934;42029.696978;0.017671333333333372;-0.5511199999999999;9.813418555555556;10.048951;205
1;16:43:39.053;42029.69698;-0.07851988888888885;-0.4866287777777778;9.803702;9.704981;205
1;16:43:39.169;42029.696981;-0.28667588888888884;-0.5326488888888888;9.894944333333333;10.026957;205
1;16:43:39.274;42029.696982;-0.24979277777777772;-0.4193898888888889;9.827473333333332;9.256474;205
1;16:43:39.393;42029.696984;-0.22510300000000003;-0.3158854444444444;9.738999111111111;10.811482;205
1;16:43:39.508;42029.696985;-0.28465833333333335;-0.3126017777777778;9.678967666666667;8.785009;205
1;16:43:39.610;42029.696986;-0.40192555555555554;-0.3158887777777778;9.697620777777779;9.854436;205
1;16:43:39.729;42029.696988;-0.611243;-0.26505888888888884;9.695301555555556;9.860585;205
1;16:43:39.830;42029.696989;-0.594588888888889;-0.3185428888888888;9.694369444444446;9.503827;205
1;16:43:39.932;42029.69699;-0.5614714444444444;-0.22630788888888886;9.479048;9.5144415;205
1;16:43:40.053;42029.696991;-0.6311484444444445;-0.14846577777777778;9.533759666666668;9.980341;205
1;16:43:40.177;42029.696993;-0.728779;-0.1311882222222222;9.486877111111111;10.12471;205
1;16:43:40.291;42029.696994;-0.9338653333333333;-0.20808555555555552;9.500547777777776;9.249496;205
1;16:43:40.401;42029.696995;-1.015318;-0.16875700000000002;9.434835444444445;8.868236;205
1;16:43:40.511;42029.696997;-1.1202903333333334;-0.14011644444444446;9.441841888888888;9.301513;205
1;16:43:40.615;42029.696998;-1.1173175555555555;-0.073419;9.42535511111111;9.49627;205
1;16:43:40.734;42029.696999;-1.0771032222222223;-0.10838988888888888;9.419279555555555;10.07865;206
1;16:43:40.855;42029.697001;-1.1901941111111112;-0.11939844444444445;9.486472222222222;8.950383;206
1;16:43:40.973;42029.697002;-1.2077264444444444;-0.181329;9.531512333333332;9.660528;206
1;16:43:41.080;42029.697003;-1.1928624444444444;-0.22904588888888888;9.615675777777778;9.808963;206
1;16:43:41.195;42029.697005;-1.1432916666666666;-0.23897600000000002;9.684410777777778;10.029435;206
1;16:43:41.297;42029.697006;-1.097236333333333;-0.24525111111111114;9.632241666666667;9.957202;206
1;16:43:41.436;42029.697007;-1.0630831111111112;-0.30121022222222227;9.735683333333334;9.26927;206
1;16:43:41.550;42029.697009;-0.9327533333333332;-0.3746233333333333;9.735755888888889;10.042348;206
1;16:43:41.652;42029.69701;-0.7796547777777778;-0.42786644444444444;9.743330666666667;10.070389;206
1;16:43:41.754;42029.697011;-0.6824881111111112;-0.4246014444444444;9.706133666666666;9.563817;206
1;16:43:41.856;42029.697012;-0.5918258888888889;-0.389076;9.681742111111111;9.872349;206
1;16:43:41.973;42029.697014;-0.5461812222222222;-0.40431922222222216;9.738091333333335;9.586157;206
1;16:43:42.096;42029.697015;-0.5276625555555555;-0.428867;9.690672;9.7765045;206
1;16:43:42.213;42029.697016;-0.47042444444444453;-0.49579677777777775;9.646624333333335;9.615525;206
1;16:43:42.323;42029.697018;-0.40106555555555556;-0.6126523333333334;9.665301777777778;9.638167;206
1;16:43:42.432;42029.697019;-0.338663;-0.6416071111111111;9.655635333333333;9.743122;206
1;16:43:42.534;42029.69702;-0.2912937777777778;-0.5849508888888888;9.664612111111113;9.612543;206
1;16:43:42.653;42029.697021;-0.2521502222222222;-0.5208001111111111;9.620558444444445;9.69918;206
1;16:43:42.773;42029.697023;-0.18361644444444447;-0.5761850000000001;9.610248777777777;9.787914;206
1;16:43:42.892;42029.697024;-0.10668600000000002;-0.6597066666666668;9.625332333333334;9.784597;206
1;16:43:43.012;42029.697026;-0.10833100000000001;-0.7012132222222223;9.711952555555557;9.654555;206
1;16:43:43.139;42029.697027;-0.08841588888888889;-0.6533033333333332;9.733268555555554;9.368333;206
1;16:43:43.256;42029.697028;-0.06155600000000001;-0.5512623333333333;9.670907333333332;9.554914;206
1;16:43:43.373;42029.69703;0.003199333333333344;-0.4373737777777778;9.631034777777778;9.796545;206
1;16:43:43.482;42029.697031;-0.001112777777777762;-0.43178044444444447;9.638714222222223;10.533676;207
1;16:43:43.593;42029.697032;-0.09359122222222221;-0.5962565555555556;9.700172222222223;9.796255;207
1;16:43:43.723;42029.697034;-0.19243688888888888;-0.7712988888888889;9.775528444444443;9.073513;207
1;16:43:43.833;42029.697035;-0.2659878888888889;-0.7564318888888889;9.80337011111111;9.322078;207
1;16:43:43.953;42029.697036;-0.2878137777777778;-0.6732567777777779;9.796083777777776;9.849203;207
1;16:43:44.054;42029.697038;-0.24592977777777777;-0.6366992222222223;9.738415555555555;10.329897;208
1;16:43:44.155;42029.697039;-0.270659;-0.6753272222222223;9.793049888888888;10.179232;208
1;16:43:44.273;42029.69704;-0.3046171111111111;-0.7392571111111113;9.880362222222223;9.802267;208
1;16:43:44.374;42029.697041;-0.29674066666666676;-0.6893125555555556;9.836062777777776;9.687114;208
1;16:43:44.477;42029.697043;-0.2553076666666667;-0.5621266666666667;9.780188555555554;9.990731;208
1;16:43:44.595;42029.697044;-0.16636111111111104;-0.505761;9.748879333333331;10.295003;208
1;16:43:44.696;42029.697045;-0.06284288888888888;-0.3493565555555555;9.702005777777778;9.891627;208
1;16:43:44.817;42029.697046;0.008279000000000012;-0.08508111111111111;9.704387333333333;8.914397;208
1;16:43:44.938;42029.697048;0.049365000000000006;0.028308555555555583;9.753251333333333;9.309443;208
1;16:43:45.040;42029.697049;0.10194966666666667;-0.06484166666666669;9.73790977777778;9.975616;208
1;16:43:45.155;42029.69705;0.1695424444444444;-0.12133577777777778;9.68034477777778;9.626196;208
1;16:43:45.276;42029.697052;0.17766611111111108;-0.04657544444444447;9.663199111111112;9.878756;208
1;16:43:45.397;42029.697053;0.13512211111111105;0.018120222222222218;9.738509777777779;10.1570425;208
1;16:43:45.514;42029.697055;0.14488255555555554;0.03515855555555555;9.74557022222222;9.905976;208
1;16:43:45.634;42029.697056;0.14549766666666666;0.1986224444444444;9.70847177777778;9.795069;208
1;16:43:45.738;42029.697057;0.04683233333333333;0.14559388888888888;9.760179555555556;9.706269;208
1;16:43:45.855;42029.697059;-0.008261444444444457;-0.06101822222222221;9.786199777777778;9.60684;208
1;16:43:45.974;42029.69706;-0.03731433333333335;-0.23903255555555555;9.784691222222222;9.3806095;208
1;16:43:46.075;42029.697061;-0.049296555555555566;-0.15717622222222222;9.70080022222222;9.602592;208
1;16:43:46.194;42029.697062;-0.11534022222222223;-0.08641099999999999;9.696601999999999;10.12295;208
1;16:43:46.313;42029.697064;-0.18348799999999998;-0.058916333333333334;9.727505;10.016567;208
1;16:43:46.414;42029.697065;-0.2171278888888889;-0.10081666666666668;9.782086666666666;10.141086;208
1;16:43:46.518;42029.697066;-0.2273855555555556;-0.14192655555555556;9.75213988888889;9.10047;208
1;16:43:46.634;42029.697068;-0.283229;-0.12787733333333332;9.712562555555557;9.737328;208
1;16:43:46.929;42029.697071;-0.2254318888888889;-0.016033444444444465;9.650964333333333;10.018184;208
1;16:43:47.053;42029.697072;-0.20259833333333332;-0.01637244444444446;9.630918444444443;10.09071;208
1;16:43:47.168;42029.697074;-0.21504933333333334;-0.023573888888888894;9.557993777777778;9.100258;208
1;16:43:47.269;42029.697075;-0.27035855555555555;-0.004969888888888897;9.633866222222222;9.254159;208
1;16:43:47.389;42029.697076;-0.32100188888888886;-0.03492933333333333;9.703071111111111;9.5422325;208
1;16:43:47.510;42029.697078;-0.2913646666666667;-0.100375;9.682889222222222;9.8311825;208
1;16:43:47.629;42029.697079;-0.25826855555555556;-0.15501688888888887;9.57558011111111;9.493949;208
1;16:43:47.732;42029.69708;-0.25733666666666666;-0.1891422222222222;9.579697444444442;9.782967;208
1;16:43:47.853;42029.697082;-0.24432088888888887;-0.2706604444444445;9.594634777777777;10.3920765;209
1;16:43:47.955;42029.697083;-0.3106094444444445;-0.3466151111111111;9.698639888888888;9.82616;209
1;16:43:48.069;42029.697084;-0.33626577777777783;-0.37887800000000005;9.657999666666667;9.119269;209
1;16:43:48.175;42029.697085;-0.35593244444444444;-0.2972762222222223;9.676839111111109;9.141736;209
1;16:43:48.293;42029.697087;-0.38608;-0.3035502222222222;9.671320777777778;9.368192;209
1;16:43:48.411;42029.697088;-0.3326348888888889;-0.3113212222222222;9.576733777777779;10.494887;210
1;16:43:48.529;42029.697089;-0.34935255555555556;-0.26999288888888884;9.622104333333333;9.488891;210
1;16:43:48.631;42029.697091;-0.4039986666666666;-0.22770866666666667;9.716659444444446;9.629789;210
1;16:43:48.750;42029.697092;-0.5066206666666666;-0.1859392222222222;9.765279555555557;9.746749;210
1;16:43:48.852;42029.697093;-0.6047953333333334;-0.18740400000000002;9.81520311111111;9.516728;210
1;16:43:48.971;42029.697095;-0.6142006666666666;-0.12744055555555553;9.729889;10.234098;210
1;16:43:49.073;42029.697096;-0.6293451111111111;-0.02408322222222224;9.716297666666666;9.984547;210
1;16:43:49.191;42029.697097;-0.6177587777777778;-0.02789511111111113;9.730284;9.598935;210
1;16:43:49.312;42029.697099;-0.5861023333333333;-0.051950666666666666;9.735342555555555;9.869238;210
1;16:43:49.433;42029.6971;-0.5618861111111111;-0.009743888888888884;9.748991888888888;9.735683;210
1;16:43:49.550;42029.697101;-0.4801702222222224;-0.0076224444444444395;9.68953288888889;9.351643;210
1;16:43:49.652;42029.697102;-0.4199962222222222;-0.02511311111111111;9.665313777777778;9.752949;210
1;16:43:49.770;42029.697104;-0.38338411111111115;-0.055931222222222216;9.654128222222221;9.785369;210
1;16:43:49.872;42029.697105;-0.27481488888888894;-0.05618322222222221;9.635244111111112;9.624903;210
1;16:43:49.991;42029.697106;-0.17876799999999998;-0.13055844444444442;9.63326111111111;9.672844;210
1;16:43:50.110;42029.697108;-0.1390372222222222;-0.15968888888888888;9.639339444444444;9.747403;210
1;16:43:50.212;42029.697109;-0.14373177777777776;-0.15356088888888889;9.651303444444444;9.48099;210
1;16:43:50.332;42029.69711;-0.1157041111111111;-0.13064722222222222;9.650167555555557;9.646886;210
1;16:43:50.450;42029.697112;-0.14714777777777777;-0.1868011111111111;9.65929911111111;9.691536;210
1;16:43:50.556;42029.697113;-0.23273822222222218;-0.2341616666666667;9.659661888888888;9.390079;210
1;16:43:50.672;42029.697114;-0.3313008888888889;-0.2524668888888889;9.638603333333332;9.860948;210
1;16:43:50.792;42029.697116;-0.3682448888888889;-0.2735903333333334;9.647479444444444;9.764616;210
1;16:43:50.894;42029.697117;-0.4748256666666667;-0.30963166666666664;9.653652555555556;9.730185;210
1;16:43:51.013;42029.697118;-0.568702111111111;-0.30437244444444445;9.655695777777778;9.71742;210
1;16:43:51.133;42029.69712;-0.513394111111111;-0.32257166666666665;9.695858555555557;9.608692;210
1;16:43:51.258;42029.697121;-0.4646867777777778;-0.33096499999999995;9.66553877777778;9.585133;210
1;16:43:51.375;42029.697122;-0.47345366666666666;-0.3348482222222222;9.661307777777779;9.764238;210
1;16:43:51.493;42029.697124;-0.39978211111111106;-0.2924577777777777;9.643636555555556;9.737116;210
1;16:43:51.616;42029.697125;-0.3097802222222222;-0.25081044444444445;9.635615333333334;9.7575445;210
1;16:43:51.731;42029.697127;-0.18319333333333335;-0.2199497777777778;9.639867555555556;9.586397;210
1;16:43:51.834;42029.697128;-0.06031211111111112;-0.19442244444444443;9.631750555555556;9.727985;210
1;16:43:51.995;42029.69713;0.09124377777777777;-0.15752211111111114;9.598152444444445;9.55112;210
1;16:43:52.113;42029.697131;0.18466777777777776;-0.13461977777777778;9.579740666666664;9.604384;210
1;16:43:52.235;42029.697132;0.14798355555555556;-0.12371311111111111;9.567446222222223;9.59733;210
1;16:43:52.352;42029.697134;0.11914822222222221;-0.11253844444444445;9.564252777777778;9.487969;210
1;16:43:52.454;42029.697135;0.12025677777777781;-0.10471599999999999;9.558992777777778;9.406969;210
1;16:43:52.573;42029.697136;0.04677277777777777;-0.10504888888888889;9.567274000000001;9.537148;210
1;16:43:52.694;42029.697138;-0.010660777777777785;-0.11515122222222221;9.577878666666667;9.639823;210
1;16:43:52.817;42029.697139;0.026041444444444443;-0.12596144444444446;9.590050222222223;9.555593;210
1;16:43:52.937;42029.69714;-0.025181888888888886;-0.13030566666666665;9.582960111111111;9.679226;210
1;16:43:53.053;42029.697142;-0.05674133333333334;-0.12396933333333332;9.61035611111111;9.632141;210
1;16:43:53.172;42029.697143;-0.0733068888888889;-0.11294433333333334;9.616482777777778;9.712449;210
1;16:43:53.273;42029.697144;-0.075897;-0.11046866666666667;9.598743555555556;9.718384;210
1;16:43:53.378;42029.697146;-0.05536011111111111;-0.10617677777777777;9.616681111111111;9.416748;210
1;16:43:53.513;42029.697147;-0.04659855555555556;-0.1074658888888889;9.613132;9.64605;210
1;16:43:53.633;42029.697149;-0.012414888888888889;-0.1063838888888889;9.615166444444446;9.591163;210
1;16:43:53.734;42029.69715;0.017694666666666668;-0.11012733333333334;9.60889622222222;9.480024;210
1;16:43:53.836;42029.697151;-0.05762611111111111;-0.1319488888888889;9.615425111111112;9.716529;210
1;16:43:53.956;42029.697152;-0.07260377777777777;-0.13135544444444444;9.64446188888889;9.646814;210
1;16:43:54.077;42029.697154;-0.08415933333333332;-0.149507;9.66310811111111;9.641629;210
1;16:43:54.188;42029.697155;-0.081504;-0.16199666666666668;9.669177;9.647366;210
1;16:43:54.293;42029.697156;-0.07492066666666666;-0.1743591111111111;9.679741333333332;9.76853;210
1;16:43:54.400;42029.697157;-0.09772522222222221;-0.19923733333333335;9.668438;9.67976;210
1;16:43:54.513;42029.697159;-0.10702577777777776;-0.19172666666666666;9.688353;9.816429;210
1;16:43:54.634;42029.69716;-0.11137366666666665;-0.19084166666666666;9.692231333333334;9.646814;210
1;16:43:54.756;42029.697162;-0.09125333333333333;-0.1959091111111111;9.702762222222223;9.576526;210
1;16:43:54.875;42029.697163;-0.07776144444444444;-0.198618;9.691050222222222;9.61891;210
1;16:43:54.993;42029.697164;-0.0731928888888889;-0.1995232222222222;9.687188333333332;9.825887;210
1;16:43:55.103;42029.697166;-0.08514544444444445;-0.18989433333333336;9.685253999999999;9.676961;210
1;16:43:55.216;42029.697167;-0.08651900000000001;-0.19720566666666667;9.694696666666667;9.741184;210
1;16:43:55.337;42029.697168;-0.09109455555555555;-0.196287;9.698668555555555;9.6624;210
1;16:43:55.619;42029.697172;-0.10038944444444445;-0.19383877777777778;9.710790666666668;9.644407;210
1;16:43:55.738;42029.697173;-0.09139666666666665;-0.2055331111111111;9.691367444444445;9.797999;210
1;16:43:55.840;42029.697174;-0.04482266666666665;-0.2149958888888889;9.686839777777777;9.733126;210
1;16:43:55.945;42029.697175;-0.034642444444444434;-0.19896977777777777;9.685526444444443;9.612037;210
1;16:43:56.058;42029.697177;-0.038536333333333325;-0.189203;9.692722222222223;9.728813;210
1;16:43:56.180;42029.697178;-0.026912444444444444;-0.19349244444444447;9.702619444444442;9.651935;210
1;16:43:56.300;42029.697179;-0.011505666666666668;-0.18980255555555556;9.673086333333336;9.640158;210
1;16:43:56.615;42029.697183;-0.028116222222222223;-0.18878144444444447;9.667534555555555;9.72679;210
1;16:43:56.731;42029.697184;-0.045571888888888884;-0.19090822222222226;9.670950111111111;9.725357;210
1;16:43:56.832;42029.697186;-0.035858888888888885;-0.1891828888888889;9.658344444444445;9.733126;210
1;16:43:58.550;42029.697205;-0.04946122222222222;-0.18646400000000002;9.670048222222222;9.530847;210
1;16:43:58.669;42029.697207;-0.08387411111111111;-0.18232655555555555;9.675997555555554;9.68494;210
1;16:43:58.789;42029.697208;-0.10563544444444445;-0.1893683333333333;9.671104555555555;9.644407;210
1;16:43:59.020;42029.697211;-0.09724933333333333;-0.1901361111111111;9.67173;9.61354;210
1;16:43:59.447;42029.697216;-0.09236599999999999;-0.1868711111111111;9.667266333333332;9.758107;210
1;16:43:59.582;42029.697217;-0.10198366666666665;-0.18883966666666666;9.679795666666665;9.689421;210
1;16:43:59.750;42029.697219;-0.09413477777777778;-0.18857166666666667;9.688896666666668;9.6842575;210
1;16:43:59.863;42029.697221;-0.08155544444444444;-0.18972333333333335;9.68983477777778;9.730732;210
1;16:44:00.005;42029.697222;-0.08177377777777778;-0.184394;9.697805888888889;9.692193;210
1;16:44:00.147;42029.697224;-0.07787977777777777;-0.19416077777777777;9.690610111111111;9.644178;210
1;16:44:00.289;42029.697226;-0.09125977777777779;-0.19664777777777775;9.694440111111112;9.76555;210
1;16:44:00.431;42029.697227;-0.043746000000000014;-0.19776011111111108;9.689063666666664;9.651863;210
1;16:44:00.581;42029.697229;0.005006333333333335;-0.1961494444444444;9.670422444444446;9.6842575;210
1;16:44:01.185;42029.697236;0.0008133333333333311;-0.19576555555555553;9.670109777777776;9.69476;210
1;16:44:01.324;42029.697238;-0.009202888888888885;-0.20699711111111108;9.675109555555556;9.725673;210
1;16:44:01.470;42029.697239;0.009163777777777785;-0.20124166666666665;9.666934111111111;9.640086;210
1;16:44:01.607;42029.697241;-0.0009715555555555527;-0.20726388888888886;9.679926000000002;9.572244;210
1;16:44:01.754;42029.697243;0.008208222222222224;-0.20437944444444445;9.675893333333335;9.689421;210
1;16:44:01.892;42029.697244;0.0043142222222222314;-0.19461266666666666;9.68308911111111;9.692439;210
1;16:44:02.034;42029.697246;0.013766222222222225;-0.1922528888888889;9.674763666666667;9.690166;210
1;16:44:02.181;42029.697247;-0.03847788888888889;-0.18972088888888888;9.688302999999998;9.770833;210
1;16:44:02.323;42029.697249;-0.100338;-0.19434322222222222;9.706481444444442;9.646814;210
1;16:44:02.460;42029.697251;-0.09587988888888889;-0.19523822222222223;9.702611333333333;9.758107;210
1;16:44:02.602;42029.697252;-0.0823538888888889;-0.18805299999999997;9.702590555555552;9.649229;210
1;16:44:02.744;42029.697254;-0.09032022222222222;-0.18829744444444443;9.693591333333332;9.758107;210
